FleetID,Date,Status,HoursInService
FL00086,2025-06-17,In service,23.96
FL00086,2025-06-18,In service,18.6
FL00086,2025-06-19,In service,14.68
FL00086,2025-06-20,Under maintenance,0.0
FL00086,2025-06-21,In service,13.46
FL00086,2025-06-22,Under maintenance,0.0
FL00086,2025-06-23,In service,22.81
FL00086,2025-06-24,In service,17.24
FL00086,2025-06-25,Under maintenance,0.0
FL00086,2025-06-26,In service,12.2
FL00086,2025-06-27,In service,17.52
FL00086,2025-06-28,In service,12.23
FL00086,2025-06-29,In service,14.98
FL00086,2025-06-30,In service,7.24
FL00086,2025-07-01,In service,16.13
FL00086,2025-07-02,In service,15.46
FL00086,2025-07-03,In service,20.13
FL00086,2025-07-04,In service,17.58
FL00086,2025-07-05,Under maintenance,0.0
FL00086,2025-07-06,In service,15.51
FL00086,2025-07-07,In service,14.18
FL00086,2025-07-08,In service,10.92
FL00086,2025-07-09,In service,23.38
FL00086,2025-07-10,In service,8.52
FL00086,2025-07-11,In service,0.0
FL00086,2025-07-12,In service,18.07
FL00086,2025-07-13,In service,9.49
FL00086,2025-07-14,In service,13.31
FL00086,2025-07-15,Under maintenance,0.0
FL00086,2025-07-16,Under maintenance,0.0
FL00086,2025-07-17,In service,23.06
FL00086,2025-07-18,In service,21.97
FL00086,2025-07-19,In service,17.91
FL00086,2025-07-20,In service,18.15
FL00086,2025-07-21,In service,17.83
FL00086,2025-07-22,Under maintenance,0.0
FL00086,2025-07-23,In service,16.49
FL00086,2025-07-24,Under maintenance,0.0
FL00086,2025-07-25,In service,18.98
FL00086,2025-07-26,In service,16.43
FL00086,2025-07-27,In service,9.26
FL00086,2025-07-28,In service,12.18
FL00086,2025-07-29,In service,17.73
FL00086,2025-07-30,In service,7.48
FL00086,2025-07-31,In service,11.74
FL00086,2025-08-01,In service,14.35
FL00086,2025-08-02,Under maintenance,0.0
FL00086,2025-08-03,In service,10.26
FL00086,2025-08-04,In service,14.09
FL00086,2025-08-05,In service,11.31
FL00086,2025-08-06,Under maintenance,0.0
FL00086,2025-08-07,In service,20.34
FL00086,2025-08-08,In service,24.06
FL00086,2025-08-09,Under maintenance,0.0
FL00086,2025-08-10,In service,15.69
FL00086,2025-08-11,In service,15.3
FL00086,2025-08-12,In service,8.35
FL00086,2025-08-13,In service,21.99
FL00086,2025-08-14,In service,22.35
FL00086,2025-08-15,In service,20.69
FL00086,2025-08-16,In service,13.71
FL00086,2025-08-17,In service,12.86
FL00086,2025-08-18,In service,21.68
FL00086,2025-08-19,In service,4.09
FL00086,2025-08-20,Under maintenance,0.0
FL00086,2025-08-21,In service,12.93
FL00086,2025-08-22,In service,15.0
FL00086,2025-08-23,In service,21.45
FL00086,2025-08-24,In service,21.93
FL00086,2025-08-25,Under maintenance,0.0
FL00086,2025-08-26,In service,8.01
FL00086,2025-08-27,In service,14.4
FL00086,2025-08-28,In service,17.28
FL00086,2025-08-29,In service,6.16
FL00086,2025-08-30,Under maintenance,0.0
FL00086,2025-08-31,Under maintenance,0.0
FL00087,2025-06-01,Under maintenance,0.0
FL00087,2025-06-02,Under maintenance,0.0
FL00087,2025-06-03,In service,19.98
FL00087,2025-06-04,In service,22.67
FL00087,2025-06-05,In service,14.75
FL00087,2025-06-06,In service,10.44
FL00087,2025-06-07,Under maintenance,0.0
FL00087,2025-06-08,In service,12.9
FL00087,2025-06-09,In service,15.05
FL00087,2025-06-10,In service,19.92
FL00087,2025-06-11,In service,19.15
FL00087,2025-06-12,In service,12.61
FL00087,2025-06-13,In service,21.06
FL00087,2025-06-14,In service,14.9
FL00087,2025-06-15,Under maintenance,0.0
FL00087,2025-06-16,In service,18.29
FL00087,2025-06-17,In service,11.33
FL00087,2025-06-18,In service,18.99
FL00087,2025-06-19,In service,9.88
FL00087,2025-06-20,In service,11.32
FL00087,2025-06-21,In service,21.46
FL00087,2025-06-22,Under maintenance,0.0
FL00087,2025-06-23,In service,21.47
FL00087,2025-06-24,In service,11.77
FL00087,2025-06-25,Under maintenance,0.0
FL00087,2025-06-26,In service,19.76
FL00087,2025-06-27,In service,12.43
FL00087,2025-06-28,Under maintenance,0.0
FL00087,2025-06-29,Under maintenance,0.0
FL00087,2025-06-30,In service,21.26
FL00087,2025-07-01,In service,16.56
FL00087,2025-07-02,Under maintenance,0.0
FL00087,2025-07-03,In service,7.39
FL00087,2025-07-04,In service,16.07
FL00087,2025-07-05,Under maintenance,0.0
FL00087,2025-07-06,In service,11.99
FL00087,2025-07-07,In service,20.53
FL00087,2025-07-08,In service,18.69
FL00087,2025-07-09,In service,14.63
FL00087,2025-07-10,Under maintenance,0.0
FL00087,2025-07-11,Under maintenance,0.0
FL00087,2025-07-12,In service,11.05
FL00087,2025-07-13,In service,15.66
FL00087,2025-07-14,In service,19.09
FL00087,2025-07-15,In service,14.31
FL00087,2025-07-16,In service,22.63
FL00087,2025-07-17,In service,15.97
FL00087,2025-07-18,In service,17.88
FL00087,2025-07-19,Under maintenance,0.0
FL00087,2025-07-20,In service,16.89
FL00087,2025-07-21,In service,22.15
FL00087,2025-07-22,In service,13.66
FL00087,2025-07-23,In service,19.02
FL00087,2025-07-24,In service,16.05
FL00087,2025-07-25,In service,20.75
FL00087,2025-07-26,In service,21.3
FL00087,2025-07-27,In service,16.36
FL00087,2025-07-28,In service,12.91
FL00087,2025-07-29,Under maintenance,0.0
FL00087,2025-07-30,In service,20.59
FL00087,2025-07-31,In service,12.74
FL00087,2025-08-01,In service,15.95
FL00087,2025-08-02,In service,14.96
FL00087,2025-08-03,In service,6.62
FL00087,2025-08-04,In service,30.50
FL00087,2025-08-05,In service,19.17
FL00087,2025-08-06,In service,15.99
FL00087,2025-08-07,Under maintenance,0.0
FL00087,2025-08-08,In service,10.33
FL00087,2025-08-09,In service,11.74
FL00087,2025-08-10,In service,21.54
FL00087,2025-08-11,Under maintenance,0.0
FL00087,2025-08-12,In service,25.03
FL00087,2025-08-13,In service,17.48
FL00087,2025-08-14,In service,17.43
FL00087,2025-08-15,In service,15.03
FL00087,2025-08-16,In service,19.32
FL00087,2025-08-17,Under maintenance,0.0
FL00087,2025-08-18,In service,16.42
FL00087,2025-08-19,In service,26.30
FL00087,2025-08-20,In service,20.78
FL00087,2025-08-21,Under maintenance,0.0
FL00087,2025-08-22,In service,22.24
FL00087,2025-08-23,In service,10.46
FL00087,2025-08-24,In service,16.52
FL00087,2025-08-25,Under maintenance,0.0
FL00087,2025-08-26,In service,17.92
FL00087,2025-08-27,In service,10.67
FL00087,2025-08-28,In service,17.37
FL00087,2025-08-29,In service,19.02
FL00087,2025-08-30,In service,9.43
FL00087,2025-08-31,In service,17.17
FL00088,2025-06-01,In service,7.27
FL00088,2025-06-02,In service,19.71
FL00088,2025-06-03,In service,9.06
FL00088,2025-06-04,Under maintenance,0.0
FL00088,2025-06-05,Under maintenance,0.0
FL00088,2025-06-06,In service,16.91
FL00088,2025-06-07,In service,12.63
FL00088,2025-06-08,In service,19.83
FL00088,2025-06-09,In service,18.33
FL00088,2025-06-10,Under maintenance,0.0
FL00088,2025-06-11,In service,9.85
FL00088,2025-06-12,In service,19.94
FL00088,2025-06-13,Under maintenance,0.0
FL00088,2025-06-14,In service,14.2
FL00088,2025-06-15,Under maintenance,0.0
FL00088,2025-06-16,In service,17.35
FL00088,2025-06-17,In service,12.44
FL00088,2025-06-18,In service,13.75
FL00088,2025-06-19,In service,16.77
FL00088,2025-06-20,In service,19.79
FL00088,2025-06-21,Under maintenance,0.0
FL00088,2025-06-22,In service,9.76
FL00088,2025-06-23,Under maintenance,0.0
FL00088,2025-06-24,In service,15.73
FL00088,2025-06-25,Under maintenance,0.0
FL00088,2025-06-26,In service,18.14
FL00088,2025-06-27,In service,19.13
FL00088,2025-06-28,In service,20.28
FL00088,2025-06-29,In service,16.11
FL00088,2025-06-30,Under maintenance,0.0
FL00088,2025-07-01,In service,15.38
FL00088,2025-07-02,In service,17.38
FL00088,2025-07-03,In service,18.17
FL00088,2025-07-04,Under maintenance,0.0
FL00088,2025-07-05,Under maintenance,0.0
FL00088,2025-07-06,In service,15.21
FL00088,2025-07-07,In service,14.74
FL00088,2025-07-08,In service,13.13
FL00088,2025-07-09,In service,14.61
FL00088,2025-07-10,In service,8.59
FL00088,2025-07-11,In service,8.96
FL00088,2025-07-12,In service,10.1
FL00088,2025-07-13,In service,22.93
FL00088,2025-07-14,In service,8.78
FL00088,2025-07-15,In service,15.28
FL00088,2025-07-16,In service,26.32
FL00088,2025-07-17,Under maintenance,0.0
FL00088,2025-07-18,In service,19.32
FL00088,2025-07-19,In service,12.48
FL00088,2025-07-20,In service,8.13
FL00088,2025-07-21,In service,18.18
FL00088,2025-07-22,In service,12.22
FL00088,2025-07-23,Under maintenance,0.0
FL00088,2025-07-24,In service,18.93
FL00088,2025-07-25,In service,14.78
FL00088,2025-07-26,In service,24.55
FL00088,2025-07-27,In service,12.67
FL00088,2025-07-28,In service,24.85
FL00088,2025-07-29,In service,16.87
FL00088,2025-07-30,In service,14.33
FL00088,2025-07-31,In service,11.93
FL00088,2025-08-01,In service,18.63
FL00088,2025-08-02,Under maintenance,0.0
FL00088,2025-08-03,In service,12.97
FL00088,2025-08-04,In service,16.24
FL00088,2025-08-05,Under maintenance,0.0
FL00088,2025-08-06,In service,19.07
FL00088,2025-08-07,Under maintenance,0.0
FL00088,2025-08-08,In service,15.5
FL00088,2025-08-09,Under maintenance,0.0
FL00088,2025-08-10,In service,17.99
FL00088,2025-08-11,In service,12.98
FL00088,2025-08-12,In service,12.33
FL00088,2025-08-13,In service,19.63
FL00088,2025-08-14,In service,10.62
FL00088,2025-08-15,Under maintenance,0.0
FL00088,2025-08-16,In service,8.18
FL00088,2025-08-17,In service,11.86
FL00088,2025-08-18,In service,5.62
FL00088,2025-08-19,Under maintenance,0.0
FL00088,2025-08-20,In service,14.63
FL00088,2025-08-21,Under maintenance,0.0
FL00088,2025-08-22,In service,16.25
FL00088,2025-08-23,Under maintenance,0.0
FL00088,2025-08-24,In service,11.23
FL00088,2025-08-25,In service,8.13
FL00088,2025-08-26,In service,10.41
FL00088,2025-08-27,Under maintenance,0.0
FL00088,2025-08-28,In service,12.33
FL00088,2025-08-29,In service,20.09
FL00088,2025-08-30,In service,13.1
FL00088,2025-08-31,In service,14.61
FL00089,2025-06-01,In service,15.51
FL00089,2025-06-02,In service,20.25
FL00089,2025-06-03,In service,15.68
FL00089,2025-06-04,In service,10.73
FL00089,2025-06-05,In service,12.58
FL00089,2025-06-06,In service,22.79
FL00089,2025-06-07,In service,16.5
FL00089,2025-06-08,In service,14.82
FL00089,2025-06-09,In service,21.88
FL00089,2025-06-10,In service,17.99
FL00089,2025-06-11,In service,29.38
FL00089,2025-06-12,In service,10.62
FL00089,2025-06-13,In service,13.9
FL00089,2025-06-14,In service,9.67
FL00089,2025-06-15,In service,19.04
FL00089,2025-06-16,In service,19.71
FL00089,2025-06-17,In service,17.88
FL00089,2025-06-18,In service,17.46
FL00089,2025-06-19,In service,20.07
FL00089,2025-06-20,In service,21.23
FL00089,2025-06-21,In service,20.03
FL00089,2025-06-22,In service,19.73
FL00089,2025-06-23,In service,16.09
FL00089,2025-06-24,In service,19.56
FL00089,2025-06-25,In service,16.78
FL00089,2025-06-26,In service,11.74
FL00089,2025-06-27,In service,7.24
FL00089,2025-06-28,In service,12.85
FL00089,2025-06-29,In service,14.45
FL00089,2025-06-30,Under maintenance,0.0
FL00089,2025-07-01,In service,10.84
FL00089,2025-07-02,In service,8.81
FL00089,2025-07-03,In service,19.5
FL00089,2025-07-04,In service,16.66
FL00089,2025-07-05,Under maintenance,0.0
FL00089,2025-07-06,In service,17.62
FL00089,2025-07-07,In service,18.85
FL00089,2025-07-08,In service,10.73
FL00089,2025-07-09,In service,16.6
FL00089,2025-07-10,In service,13.9
FL00089,2025-07-11,Under maintenance,0.0
FL00089,2025-07-12,In service,15.03
FL00089,2025-07-13,In service,16.45
FL00089,2025-07-14,In service,15.84
FL00089,2025-07-15,In service,12.58
FL00089,2025-07-16,In service,7.32
FL00089,2025-07-17,In service,16.22
FL00089,2025-07-18,In service,11.3
FL00089,2025-07-19,In service,10.52
FL00089,2025-07-20,Under maintenance,0.0
FL00089,2025-07-21,In service,15.92
FL00089,2025-07-22,In service,13.48
FL00089,2025-07-23,Under maintenance,0.0
FL00089,2025-07-24,In service,19.23
FL00089,2025-07-25,In service,15.75
FL00089,2025-07-26,In service,15.99
FL00089,2025-07-27,In service,8.71
FL00089,2025-07-28,In service,12.64
FL00089,2025-07-29,In service,12.45
FL00089,2025-07-30,In service,15.08
FL00089,2025-07-31,In service,3.45
FL00089,2025-08-01,Under maintenance,0.0
FL00089,2025-08-02,In service,13.04
FL00089,2025-08-03,In service,17.14
FL00089,2025-08-04,In service,8.98
FL00089,2025-08-05,In service,6.24
FL00089,2025-08-06,In service,5.06
FL00089,2025-08-07,In service,11.83
FL00089,2025-08-08,In service,13.38
FL00089,2025-08-09,In service,12.86
FL00089,2025-08-10,In service,17.91
FL00089,2025-08-11,In service,12.07
FL00089,2025-08-12,In service,20.37
FL00089,2025-08-13,In service,23.84
FL00089,2025-08-14,In service,10.5
FL00089,2025-08-15,In service,9.47
FL00089,2025-08-16,In service,18.39
FL00089,2025-08-17,Under maintenance,0.0
FL00089,2025-08-18,In service,16.87
FL00089,2025-08-19,In service,12.42
FL00089,2025-08-20,In service,14.94
FL00089,2025-08-21,In service,15.95
FL00089,2025-08-22,In service,13.69
FL00089,2025-08-23,In service,18.52
FL00089,2025-08-24,In service,13.52
FL00089,2025-08-25,Under maintenance,0.0
FL00089,2025-08-26,In service,16.94
FL00089,2025-08-27,Under maintenance,0.0
FL00089,2025-08-28,In service,17.82
FL00089,2025-08-29,Under maintenance,0.0
FL00089,2025-08-30,Under maintenance,0.0
FL00089,2025-08-31,In service,16.61
FL00090,2025-06-01,In service,20.47
FL00090,2025-06-02,In service,12.43
FL00090,2025-06-03,In service,10.2
FL00090,2025-06-04,Under maintenance,0.0
FL00090,2025-06-05,In service,11.49
FL00090,2025-06-06,In service,20.12
FL00090,2025-06-07,Under maintenance,0.0
FL00090,2025-06-08,In service,16.34
FL00090,2025-06-09,Under maintenance,0.0
FL00090,2025-06-10,Under maintenance,0.0
FL00090,2025-06-11,In service,16.28
FL00090,2025-06-12,In service,5.01
FL00090,2025-06-13,In service,14.89
FL00090,2025-06-14,In service,21.43
FL00090,2025-06-15,In service,18.26
FL00090,2025-06-16,In service,11.09
FL00090,2025-06-17,In service,12.99
FL00090,2025-06-18,Under maintenance,0.0
FL00090,2025-06-19,In service,11.42
FL00090,2025-06-20,In service,9.3
FL00090,2025-06-21,In service,7.29
FL00090,2025-06-22,In service,17.48
FL00090,2025-06-23,In service,11.78
FL00090,2025-06-24,Under maintenance,0.0
FL00090,2025-06-25,In service,16.88
FL00090,2025-06-26,In service,21.31
FL00090,2025-06-27,In service,21.14
FL00090,2025-06-28,In service,11.34
FL00090,2025-06-29,In service,18.91
FL00090,2025-06-30,In service,21.38
FL00090,2025-07-01,Under maintenance,0.0
FL00090,2025-07-02,In service,18.17
FL00090,2025-07-03,Under maintenance,0.0
FL00090,2025-07-04,In service,25.44
FL00090,2025-07-05,In service,14.6
FL00090,2025-07-06,In service,16.09
FL00090,2025-07-07,Under maintenance,0.0
FL00090,2025-07-08,In service,22.75
FL00090,2025-07-09,In service,11.02
FL00090,2025-07-10,Under maintenance,0.0
FL00090,2025-07-11,In service,6.69
FL00090,2025-07-12,In service,23.71
FL00090,2025-07-13,In service,17.03
FL00090,2025-07-14,In service,13.99
FL00090,2025-07-15,Under maintenance,0.0
FL00090,2025-07-16,Under maintenance,0.0
FL00090,2025-07-17,In service,17.27
FL00090,2025-07-18,In service,18.92
FL00090,2025-07-19,In service,18.19
FL00090,2025-07-20,In service,19.19
FL00090,2025-07-21,In service,18.81
FL00090,2025-07-22,In service,17.86
FL00090,2025-07-23,In service,17.15
FL00090,2025-07-24,In service,13.72
FL00090,2025-07-25,In service,20.88
FL00090,2025-07-26,In service,11.79
FL00090,2025-07-27,Under maintenance,0.0
FL00090,2025-07-28,In service,28.76
FL00090,2025-07-29,In service,5.05
FL00090,2025-07-30,In service,19.92
FL00090,2025-07-31,In service,8.83
FL00090,2025-08-01,In service,14.35
FL00090,2025-08-02,In service,18.89
FL00090,2025-08-03,In service,12.72
FL00090,2025-08-04,Under maintenance,0.0
FL00090,2025-08-05,In service,17.77
FL00090,2025-08-06,In service,21.3
FL00090,2025-08-07,In service,18.58
FL00090,2025-08-08,In service,21.56
FL00090,2025-08-09,In service,11.39
FL00090,2025-08-10,In service,12.21
FL00090,2025-08-11,In service,13.62
FL00090,2025-08-12,In service,22.34
FL00090,2025-08-13,In service,19.8
FL00090,2025-08-14,In service,7.76
FL00090,2025-08-15,In service,14.66
FL00090,2025-08-16,In service,21.22
FL00090,2025-08-17,Under maintenance,0.0
FL00090,2025-08-18,In service,8.68
FL00090,2025-08-19,In service,7.7
FL00090,2025-08-20,In service,15.06
FL00090,2025-08-21,In service,11.54
FL00090,2025-08-22,In service,15.75
FL00090,2025-08-23,In service,8.83
FL00090,2025-08-24,In service,18.22
FL00090,2025-08-25,In service,19.82
FL00090,2025-08-26,In service,8.41
FL00090,2025-08-27,In service,16.2
FL00090,2025-08-28,In service,8.93
FL00090,2025-08-29,In service,28.39
FL00090,2025-08-30,In service,17.76
FL00090,2025-08-31,In service,11.86
FL00091,2025-06-01,Under maintenance,0.0
FL00091,2025-06-02,In service,15.99
FL00091,2025-06-03,In service,16.1
FL00091,2025-06-04,In service,4.08
FL00091,2025-06-05,In service,26.52
FL00091,2025-06-06,In service,22.44
FL00091,2025-06-07,In service,10.49
FL00091,2025-06-08,In service,12.65
FL00091,2025-06-09,In service,10.82
FL00091,2025-06-10,In service,20.41
FL00091,2025-06-11,In service,14.39
FL00091,2025-06-12,Under maintenance,0.0
FL00091,2025-06-13,In service,22.74
FL00091,2025-06-14,In service,12.97
FL00091,2025-06-15,In service,9.3
FL00091,2025-06-16,Under maintenance,0.0
FL00091,2025-06-17,In service,21.47
FL00091,2025-06-18,In service,15.39
FL00091,2025-06-19,In service,11.64
FL00091,2025-06-20,In service,8.02
FL00091,2025-06-21,In service,16.4
FL00091,2025-06-22,In service,16.45
FL00091,2025-06-23,In service,5.73
FL00091,2025-06-24,In service,16.98
FL00091,2025-06-25,In service,9.82
FL00091,2025-06-26,In service,19.32
FL00091,2025-06-27,In service,16.74
FL00091,2025-06-28,In service,13.43
FL00091,2025-06-29,Under maintenance,0.0
FL00091,2025-06-30,In service,7.01
FL00091,2025-07-01,Under maintenance,0.0
FL00091,2025-07-02,In service,8.44
FL00091,2025-07-03,In service,17.66
FL00091,2025-07-04,In service,12.82
FL00091,2025-07-05,In service,6.63
FL00091,2025-07-06,In service,14.75
FL00091,2025-07-07,Under maintenance,0.0
FL00091,2025-07-08,Under maintenance,0.0
FL00091,2025-07-09,In service,9.48
FL00091,2025-07-10,In service,22.59
FL00091,2025-07-11,In service,11.67
FL00091,2025-07-12,In service,14.87
FL00091,2025-07-13,In service,12.81
FL00091,2025-07-14,In service,14.94
FL00091,2025-07-15,In service,15.49
FL00091,2025-07-16,In service,24.71
FL00091,2025-07-17,In service,15.74
FL00091,2025-07-18,In service,27.31
FL00091,2025-07-19,In service,16.09
FL00091,2025-07-20,Under maintenance,0.0
FL00091,2025-07-21,In service,12.62
FL00091,2025-07-22,In service,13.11
FL00091,2025-07-23,In service,23.47
FL00091,2025-07-24,In service,20.83
FL00091,2025-07-25,In service,11.89
FL00091,2025-07-26,Under maintenance,0.0
FL00091,2025-07-27,In service,23.57
FL00091,2025-07-28,In service,12.06
FL00091,2025-07-29,In service,13.24
FL00091,2025-07-30,In service,11.25
FL00091,2025-07-31,In service,11.78
FL00091,2025-08-01,In service,25.6
FL00091,2025-08-02,In service,10.35
FL00091,2025-08-03,In service,18.15
FL00091,2025-08-04,Under maintenance,0.0
FL00091,2025-08-05,In service,9.64
FL00091,2025-08-06,In service,13.3
FL00091,2025-08-07,In service,22.28
FL00091,2025-08-08,Under maintenance,0.0
FL00091,2025-08-09,In service,12.21
FL00091,2025-08-10,Under maintenance,0.0
FL00091,2025-08-11,In service,17.69
FL00091,2025-08-12,In service,8.53
FL00091,2025-08-13,In service,18.78
FL00091,2025-08-14,In service,14.59
FL00091,2025-08-15,In service,13.24
FL00091,2025-08-16,In service,17.56
FL00091,2025-08-17,In service,13.53
FL00091,2025-08-18,In service,13.79
FL00091,2025-08-19,In service,19.13
FL00091,2025-08-20,In service,14.64
FL00091,2025-08-21,In service,1.71
FL00091,2025-08-22,Under maintenance,0.0
FL00091,2025-08-23,In service,20.72
FL00091,2025-08-24,In service,19.23
FL00091,2025-08-25,In service,27.68
FL00091,2025-08-26,In service,14.57
FL00091,2025-08-27,In service,21.06
FL00091,2025-08-28,In service,17.64
FL00091,2025-08-29,In service,20.14
FL00091,2025-08-30,Under maintenance,0.0
FL00091,2025-08-31,In service,16.14
FL00092,2025-06-01,Under maintenance,0.0
FL00092,2025-06-02,In service,8.48
FL00092,2025-06-03,In service,9.93
FL00092,2025-06-04,In service,10.03
FL00092,2025-06-05,In service,16.41
FL00092,2025-06-06,Under maintenance,0.0
FL00092,2025-06-07,In service,20.41
FL00092,2025-06-08,In service,23.21
FL00092,2025-06-09,In service,12.29
FL00092,2025-06-10,In service,20.28
FL00092,2025-06-11,In service,21.19
FL00092,2025-06-12,In service,7.48
FL00092,2025-06-13,In service,18.8
FL00092,2025-06-14,Under maintenance,0.0
FL00092,2025-06-15,In service,26.04
FL00092,2025-06-16,In service,16.71
FL00092,2025-06-17,Under maintenance,0.0
FL00092,2025-06-18,In service,21.7
FL00092,2025-06-19,In service,9.79
FL00092,2025-06-20,In service,15.12
FL00092,2025-06-21,In service,17.45
FL00092,2025-06-22,In service,13.93
FL00092,2025-06-23,In service,17.98
FL00092,2025-06-24,In service,12.66
FL00092,2025-06-25,Under maintenance,0.0
FL00092,2025-06-26,In service,15.27
FL00092,2025-06-27,In service,16.81
FL00092,2025-06-28,In service,15.26
FL00092,2025-06-29,In service,6.64
FL00092,2025-06-30,In service,21.7
FL00092,2025-07-01,In service,17.34
FL00092,2025-07-02,In service,9.48
FL00092,2025-07-03,In service,12.75
FL00092,2025-07-04,In service,29.96
FL00092,2025-07-05,In service,11.04
FL00092,2025-07-06,Under maintenance,0.0
FL00092,2025-07-07,In service,13.68
FL00092,2025-07-08,In service,12.4
FL00092,2025-07-09,In service,18.63
FL00092,2025-07-10,Under maintenance,0.0
FL00092,2025-07-11,In service,18.88
FL00092,2025-07-12,Under maintenance,0.0
FL00092,2025-07-13,In service,25.68
FL00092,2025-07-14,Under maintenance,0.0
FL00092,2025-07-15,In service,8.95
FL00092,2025-07-16,Under maintenance,0.0
FL00092,2025-07-17,In service,14.27
FL00092,2025-07-18,Under maintenance,0.0
FL00092,2025-07-19,In service,13.43
FL00092,2025-07-20,In service,19.65
FL00092,2025-07-21,In service,4.86
FL00092,2025-07-22,In service,16.73
FL00092,2025-07-23,In service,9.7
FL00092,2025-07-24,In service,18.67
FL00092,2025-07-25,Under maintenance,0.0
FL00092,2025-07-26,In service,14.69
FL00092,2025-07-27,In service,16.84
FL00092,2025-07-28,In service,13.3
FL00092,2025-07-29,In service,12.95
FL00092,2025-07-30,Under maintenance,0.0
FL00092,2025-07-31,In service,13.12
FL00092,2025-08-01,In service,19.49
FL00092,2025-08-02,In service,21.46
FL00092,2025-08-03,In service,14.6
FL00092,2025-08-04,Under maintenance,0.0
FL00092,2025-08-05,Under maintenance,0.0
FL00092,2025-08-06,In service,18.8
FL00092,2025-08-07,In service,14.67
FL00092,2025-08-08,In service,16.86
FL00092,2025-08-09,In service,17.29
FL00092,2025-08-10,Under maintenance,0.0
FL00092,2025-08-11,In service,12.6
FL00092,2025-08-12,In service,15.4
FL00092,2025-08-13,Under maintenance,0.0
FL00092,2025-08-14,In service,4.05
FL00092,2025-08-15,Under maintenance,0.0
FL00092,2025-08-16,In service,20.02
FL00092,2025-08-17,In service,15.67
FL00092,2025-08-18,In service,19.83
FL00092,2025-08-19,In service,13.64
FL00092,2025-08-20,Under maintenance,0.0
FL00092,2025-08-21,In service,15.01
FL00092,2025-08-22,In service,14.55
FL00092,2025-08-23,In service,21.41
FL00092,2025-08-24,In service,12.13
FL00092,2025-08-25,In service,13.79
FL00092,2025-08-26,In service,22.57
FL00092,2025-08-27,In service,16.34
FL00092,2025-08-28,Under maintenance,0.0
FL00092,2025-08-29,Under maintenance,0.0
FL00092,2025-08-30,In service,14.81
FL00092,2025-08-31,In service,19.87
FL00093,2025-06-01,In service,20.26
FL00093,2025-06-02,Under maintenance,0.0
FL00093,2025-06-03,Under maintenance,0.0
FL00093,2025-06-04,In service,27.12
FL00093,2025-06-05,In service,18.72
FL00093,2025-06-06,In service,18.11
FL00093,2025-06-07,In service,8.99
FL00093,2025-06-08,In service,18.65
FL00093,2025-06-09,In service,17.89
FL00093,2025-06-10,Under maintenance,0.0
FL00093,2025-06-11,In service,18.71
FL00093,2025-06-12,In service,21.81
FL00093,2025-06-13,In service,19.6
FL00093,2025-06-14,In service,14.79
FL00093,2025-06-15,In service,15.72
FL00093,2025-06-16,In service,19.65
FL00093,2025-06-17,Under maintenance,0.0
FL00093,2025-06-18,Under maintenance,0.0
FL00093,2025-06-19,In service,18.32
FL00093,2025-06-20,In service,16.46
FL00093,2025-06-21,In service,6.7
FL00093,2025-06-22,In service,16.74
FL00093,2025-06-23,In service,12.12
FL00093,2025-06-24,In service,8.71
FL00093,2025-06-25,Under maintenance,0.0
FL00093,2025-06-26,In service,18.56
FL00093,2025-06-27,In service,16.86
FL00093,2025-06-28,In service,21.53
FL00093,2025-06-29,In service,26.11
FL00093,2025-06-30,Under maintenance,0.0
FL00093,2025-07-01,In service,17.53
FL00093,2025-07-02,In service,10.56
FL00093,2025-07-03,In service,16.33
FL00093,2025-07-04,In service,18.76
FL00093,2025-07-05,In service,13.52
FL00093,2025-07-06,In service,14.16
FL00093,2025-07-07,In service,2.32
FL00093,2025-07-08,In service,15.61
FL00093,2025-07-09,In service,20.21
FL00093,2025-07-10,In service,13.5
FL00093,2025-07-11,Under maintenance,0.0
FL00093,2025-07-12,In service,7.01
FL00093,2025-07-13,In service,18.36
FL00093,2025-07-14,In service,24.09
FL00093,2025-07-15,In service,15.63
FL00093,2025-07-16,Under maintenance,0.0
FL00093,2025-07-17,In service,20.14
FL00093,2025-07-18,In service,14.14
FL00093,2025-07-19,Under maintenance,0.0
FL00093,2025-07-20,In service,13.71
FL00093,2025-07-21,In service,17.03
FL00093,2025-07-22,In service,11.32
FL00093,2025-07-23,In service,12.6
FL00093,2025-07-24,Under maintenance,0.0
FL00093,2025-07-25,In service,21.76
FL00093,2025-07-26,In service,11.08
FL00093,2025-07-27,Under maintenance,0.0
FL00093,2025-07-28,In service,10.59
FL00093,2025-07-29,In service,16.84
FL00093,2025-07-30,In service,16.17
FL00093,2025-07-31,In service,8.6
FL00093,2025-08-01,Under maintenance,0.0
FL00093,2025-08-02,In service,16.01
FL00093,2025-08-03,In service,18.15
FL00093,2025-08-04,In service,15.91
FL00093,2025-08-05,In service,11.62
FL00093,2025-08-06,In service,15.21
FL00093,2025-08-07,In service,7.68
FL00093,2025-08-08,In service,9.37
FL00093,2025-08-09,Under maintenance,0.0
FL00093,2025-08-10,In service,2.88
FL00093,2025-08-11,In service,17.1
FL00093,2025-08-12,In service,17.74
FL00093,2025-08-13,In service,14.79
FL00093,2025-08-14,In service,13.21
FL00093,2025-08-15,In service,6.54
FL00093,2025-08-16,Under maintenance,0.0
FL00093,2025-08-17,In service,8.38
FL00093,2025-08-18,In service,16.32
FL00093,2025-08-19,In service,10.24
